
 PRINT S    NODAL SOLUTION PER NODE
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    1898  -0.278928E-001   1.56921      -0.113765E-002  0.503993E-001  0.947350E-003 -0.538882E-003
    1899   0.872982E-003  0.437010E-001 -0.502919E-003  0.712029E-002 -0.391441E-002 -0.568438E-003
    1900   0.105166        1.51253       0.941081E-002  0.188229E-001 -0.560283E-003 -0.134991E-004
    1901  -0.598997E-001  0.506165       0.664918E-004  0.346588       0.342511E-003  0.987086E-003
    1902  -0.986010E-001  0.632563       0.273873E-003  0.283124      -0.174030E-002 -0.139308E-002
    1903   0.103642       0.350855       0.109934      -0.188723E-001 -0.103018       0.195441E-001
    1904   0.361405      -0.784150       0.128599E-001  0.283495       0.289701E-004  0.275551E-003
    1905   0.404860E-001  -1.80803       0.176669E-001   1.20532      -0.809983E-001  0.759809E-001
    1906   0.440239E-001  0.231637E-001 -0.471066E-002 -0.386517E-001 -0.319398E-003  0.138107E-002
    1907    1.15233        2.76620       0.842387E-001  0.862599       0.419774E-001  0.673837E-001
    1908   0.346702E-002   1.56550      -0.205710E-002  0.506313E-001 -0.197007E-002 -0.614321E-003
    1909   0.308186E-001   1.49492      -0.125609E-002  0.525673E-001 -0.437776E-002  0.665845E-004
    1910   0.268934        1.16009      -0.735286E-002 -0.216665      -0.228803E-002  0.235630E-001
    1911   0.635140E-001  0.674716       0.193742       0.444249E-001  0.185954       0.820169E-001
    1912   0.658261E-001  0.197059      -0.598692E-003 -0.243860       0.155460E-002  0.447048E-003
    1913   0.309598E-001  0.616646E-001 -0.373787E-002  0.578725E-001  0.272454E-003 -0.489668E-003
    1914   0.408107E-001   1.42677      -0.237606E-002 -0.160602E-001  0.349277E-002  0.468147E-003
    1915   0.799669      -0.284134E-001  0.528741E-002  0.665662E-002 -0.945662E-003  0.117091E-003
    1916   0.198932E-001  0.126757       0.509470E-001 -0.283012E-002 -0.160997       0.295655E-001
    1917    1.23392        2.80817       0.355971       0.389466       0.164585E-001  0.516211E-001
    1918  -0.211914E-001  0.435087       0.594626E-003 -0.356015      -0.238967E-002  0.675870E-003
    1919   0.717988E-001   1.18451      -0.765100E-002 -0.186943       0.146750E-001 -0.286574E-001
    1920  -0.193906       0.831290      -0.309011E-002  0.159335      -0.139434E-003  0.388649E-002
    1921   0.282267       0.871671E-002 -0.235115E-002 -0.155513      -0.911392E-003 -0.832757E-002
    1922   0.710768E-002   1.37680      -0.285034E-002 -0.386869      -0.177075E-002 -0.889157E-002
    1923   0.240009E-001   1.55779       0.122689E-002  0.339835E-001  0.248108E-002  0.344902E-002
    1924   0.368695       0.948188       0.302175      -0.200181E-001  0.326727      -0.208824E-001
    1925  -0.166133      -0.288223       0.103491E-002 -0.914663       0.179523E-001  0.107926E-001
    1926   0.702628E-002  0.335115       0.457943E-001  0.121481E-001  0.231004E-001  0.113841E-003
    1927  -0.721182        2.18778      -0.105136E-001  0.564285E-001  0.372743E-001  0.395000E-001
    1928  -0.128110E-001   1.55996      -0.159384E-002 -0.522750E-001  0.119808E-002  0.476098E-003
    1929   0.556572E-001  0.984104      -0.180007E-001 -0.191920      -0.164979E-002 -0.203732E-002
    1930  -0.467315        1.34529       0.821799E-002  0.371202       0.294305E-001 -0.407706E-001
    1931   0.799552E-003  0.395495      -0.178178E-003  0.324323      -0.279169E-002  0.369928E-003
    1932   0.335335       0.767006       0.301484      -0.155481E-001 -0.466362       0.372969E-001
    1933  -0.760164E-001   1.26801       0.301597E-002  0.768393E-002  0.822773E-002  0.107282E-002
    1934   0.142429        1.50018       0.691585E-002  0.121060E-002  0.444282E-002  0.197903E-002
    1935  -0.108350        1.57028      -0.119671E-002 -0.235353       0.384869E-003 -0.100135E-002
    1936   0.287003E-002  0.443459      -0.436926E-004  0.212136       0.551232E-002 -0.270603E-004
    1937  -0.186705E-001   1.50304      -0.250401E-002 -0.662310E-001 -0.146172E-002  0.399813E-003
    1938   -1.25158       0.342860      -0.309043E-001  -1.44126      -0.577338E-001  0.166227     
    1939  -0.145812       0.335010E-001  0.531105E-002 -0.733791      -0.228414E-002 -0.697582E-002
    1940  -0.826507E-001   1.33507       0.987921E-003  0.811045E-001 -0.377483E-002  0.191210E-002
    1941    1.48495        3.22807       0.300026      -0.542572      -0.164633      -0.164686E-001
    1942   0.441964      -0.570363       0.201687E-004  0.634371E-001  0.400959E-002 -0.135854E-002
    1943   0.643289E-001  0.258695       0.819138E-001  0.150890E-001  0.967347E-001  0.190239E-001
    1944  -0.374265       0.957528       0.137626E-001 -0.284889      -0.654396E-002 -0.227217E-002
    1945  -0.492726       0.806851       0.216160E-002 -0.462331      -0.586989E-002  0.262564E-002
    1946   0.107333        1.45511      -0.122400E-002 -0.711293E-002 -0.707792E-002  0.293728E-003
    1947  -0.596023E-001  0.470332       0.299254E-003  0.381658       0.183967E-002  0.158982E-002
    1948  -0.767206        1.24026      -0.188131E-001  0.644292      -0.218084E-001  0.971450E-001
    1949   0.187969       0.770766E-001  0.342873E-003  0.348876      -0.724967E-004  0.797906E-004
    1950  -0.402264        1.75596      -0.104193E-002  0.419892E-001 -0.149818E-002  0.820059E-002
    1951   0.176206E-002   1.54533       0.126126E-002  0.315947E-001 -0.103557E-002  0.384081E-002
    1952  -0.199399       0.804435       0.906821E-002 -0.155706E-001 -0.676311E-001 -0.284102E-002
    1953   0.105809       0.317100       0.116248       0.135943E-001  0.151049       0.239082E-001
    1954   0.490159      -0.119998      -0.878912E-003  0.239082       0.180554E-002  0.166523E-002
    1955  -0.327184E-001   1.45965      -0.247864E-002  0.399392       0.169581E-003 -0.741417E-002
    1956  -0.277125      -0.295473       0.134816E-001  -1.01048      -0.181791E-001 -0.255401E-001
    1957  -0.263184      -0.535948E-002  0.405518E-002  0.864128       0.651965E-002 -0.159612E-001
    1958   0.114819       0.726226       0.228431      -0.492840E-001  0.302723      -0.144920     
    1959  -0.134794        1.60593       0.103751E-002 -0.257033       0.145028E-002 -0.231733E-002
    1960   0.216422        1.35217       0.351638      -0.538645E-001  0.275142E-002  0.461141E-002
    1961  -0.227933E-002  0.406494E-001 -0.288172E-002 -0.667846E-002 -0.145161E-001  0.123340E-002
    1962   0.366829E-002  0.441364      -0.815458E-003 -0.144187       0.375367E-002 -0.116091E-002
    1963  -0.120404       0.926174      -0.262820E-002  0.574917E-002 -0.383588E-002  0.325013E-003
    1964  -0.260454       -2.13412       0.371182E-001  -1.28319      -0.750338E-001 -0.765322E-001
    1965  -0.158075       0.994600      -0.693405E-002 -0.371015E-001 -0.713996E-003  0.673977E-003
    1966   0.159986       0.337166       0.173914       0.293182E-002  0.236053       0.654876E-002
    1967  -0.577059E-001   1.54303      -0.798419E-003  0.624718E-001  0.997318E-003 -0.129490E-003
    1968   0.373885        1.50087      -0.195052E-001  0.117010       0.544679E-001  0.805130E-001
    1969   0.255466      -0.104398       0.947962E-003 -0.461855       0.224639E-002  0.703256E-003
    1970  -0.234508E-001   1.36902       0.245080E-002 -0.175599      -0.148079E-002 -0.198841E-003
    1971   0.469668      -0.286814      -0.517757E-003  0.193326      -0.112521E-002 -0.142612E-002
    1972   0.340905        2.20771      -0.175598E-001  0.766500      -0.707924E-001 -0.696168E-001
    1973   0.109224        1.47942      -0.738781E-003  0.147080E-001  0.614748E-002 -0.208624E-004
    1974  -0.263229        1.56843       0.245291E-002  0.110830      -0.307471E-002  0.439268E-002
    1975   0.809461E-002  0.335505      -0.382773E-003 -0.145898       0.687118E-002  0.197390E-002
    1976   -1.00073       0.384423       0.270183E-001   1.31726       0.701023E-003 -0.191924E-001
    1977   0.352786E-003   1.18053      -0.497571E-002  0.232370       0.906179E-002 -0.228132E-002
    1978  -0.220707        1.62105       0.828091E-003 -0.317703E-001 -0.249731E-002 -0.202545E-002
    1979   0.121242        1.48891       0.488328E-002  0.121014E-001 -0.212875E-002 -0.271811E-003
    1980  -0.106426        1.60650      -0.592508E-003  0.473457E-001 -0.169629E-003 -0.242199E-002
    1981  -0.124384E-001   1.56789      -0.196142E-002 -0.489554E-001 -0.670146E-003 -0.286724E-003
    1982  -0.502592E-001   1.49143      -0.600963E-003  0.785495E-001 -0.133560E-002  0.484511E-003
    1983   0.848152E-001  0.543826       0.227739       0.129784E-001  0.402635       0.167778     
    1984   0.331550        1.56367       0.873505E-001 -0.363959E-001 -0.146580       0.532780E-002
    1985  -0.115221        1.41613       0.330376E-002 -0.101277      -0.867179E-003  0.368443E-003
    1986  -0.184633        1.37762       0.258434E-002 -0.163144       0.637066E-002  0.492697E-002
    1987   0.799694E-001   1.45927      -0.223897E-002  0.228566E-001 -0.674044E-002  0.153506E-003
    1988   0.476975        1.18399       0.595983       0.914881E-002  0.401970       0.360489E-002
    1989   0.334955      -0.384871       0.528959E-002  0.389297       0.137125E-003 -0.430552E-003
    1990   0.336447       0.374592E-002 -0.321789E-004  0.265588       0.106088E-003  0.159419E-002
    1991   0.625884E-001   1.56110       0.202351E-001  0.236000E-001  0.181733E-002 -0.636207E-003
    1992  -0.310827        1.72990       0.125023E-003  0.730990E-001  0.902743E-003 -0.286652E-002
    1993  -0.517354E-001   1.46118      -0.560687E-003  0.754931E-001 -0.172604E-003  0.278413E-003
    1994  -0.803344        1.04486       0.621928E-002 -0.609894       0.352342E-001 -0.219206E-001
    1995   0.394362E-001   1.46878      -0.409871E-002 -0.416770E-001 -0.156849E-002  0.720056E-003
    1996   0.444730E-001   1.04566       0.519670      -0.721192E-001 -0.771968E-001  0.245954E-001
    1997   0.154603        1.61337       0.102036      -0.435105E-001  0.126273      -0.167216E-001
    1998  -0.891867E-001   1.61108      -0.509279E-003 -0.822221E-001  0.517329E-003 -0.141367E-002
    1999  -0.861866E-001   1.60646      -0.854763E-004 -0.790103E-001  0.462423E-003 -0.326126E-002
    2000   0.270744        1.11242       0.103248E-002  0.161456      -0.288965E-002 -0.248692E-001
    2001   0.317769      -0.584961E-001 -0.516916E-003 -0.372204       0.134354E-003  0.969354E-004
    2002   0.927776E-001   1.08445      -0.212230E-001  0.144056       0.404458E-002  0.847148E-002
    2003   0.153354E-001  0.149111       0.392466E-001 -0.134424E-001 -0.515342E-001  0.934787E-002
    2004   0.274708       0.469936E-002  0.843203E-003  0.380701      -0.719025E-005 -0.105074E-002
    2005   0.186364       0.759288E-001  0.637569E-003  0.296276       0.673451E-003 -0.223918E-002
    2006   0.164960E-001   1.44701      -0.725985E-002  0.410272       0.192540E-002  0.105924E-001
    2007   0.409064E-002   1.53118       0.167445E-001 -0.318699E-001  0.209147E-002  0.876772E-004
    2008   0.184610       0.662963       0.230536       0.409031E-001  0.297732       0.107656     
    2009   0.375070        1.02438       0.366545      -0.558534E-001 -0.238121       0.690927E-001
    2010  -0.251346        1.24102       0.596285E-002 -0.237014      -0.232066E-001 -0.122956E-001
    2011  -0.787452E-001   1.41827      -0.758948E-004  0.938022E-001  0.198559E-002 -0.453066E-004
    2012  -0.346135       0.916550      -0.612967E-002  0.221864      -0.124435E-002 -0.534727E-003
    2013   0.845850        1.59807      -0.287569E-001 -0.175051       0.447520E-002  0.162997E-001
    2014  -0.525059E-001   1.50439      -0.159428E-002  0.715546E-001  0.271259E-003  0.223530E-003
    2015   0.181473E-001   1.42571      -0.128559E-002  0.356433E-001 -0.246897E-002  0.260637E-003
    2016  -0.259977E-001   1.35556       0.288125E-003  0.139744E-001 -0.205350E-002  0.731389E-003
    2017  -0.236151E-002   1.58728      -0.291531E-002 -0.348996E-001  0.285714E-003  0.534774E-004
    2018   0.791869E-001   1.58008       0.182824      -0.474265E-001  0.170388      -0.272315E-001
    2019   0.371338E-001  0.100878       0.336720E-001  0.124127E-002 -0.204344E-001 -0.133667E-003
    2020   0.960918E-002   1.55198      -0.196521E-002  0.524662E-001 -0.535948E-002 -0.156325E-002
    2021   0.147287E-001   1.49552      -0.326591E-002  0.573483E-001 -0.348099E-002  0.134327E-004
    2022   0.563051E-001  0.229980      -0.577793E-003 -0.421813      -0.728284E-003 -0.713828E-003
    2023   0.221490E-001   1.56470       0.280404E-001  0.261691E-001 -0.145957E-001  0.627254E-002
    2024   0.261545       0.227780E-002 -0.318852E-003 -0.393093       0.274414E-003 -0.139132E-002
    2025  -0.335258E-001   1.56561      -0.759817E-003 -0.469970E-001  0.665009E-004 -0.415683E-003
    2026   0.331094       0.709048E-002 -0.227287E-002  0.169318       0.328991E-003 -0.380512E-002
    2027   0.281886      -0.467737E-001 -0.620752E-003  0.398198      -0.918306E-004 -0.134178E-002
    2028   0.239040       0.363026E-001 -0.198301E-003  0.231106       0.176145E-002 -0.386331E-002
    2029  -0.990514E-001   1.57687      -0.760362E-002  0.366733       0.204208E-002 -0.100677E-003
    2030   0.246564E-001  0.586704E-001  0.261709E-001  0.156664E-002  0.122103       0.617957E-002
    2031   0.206274       -3.03111       0.337205E-001  0.898038       0.148977      -0.903229E-001
    2032   0.204897        1.46622       0.697316E-001  0.411407E-002 -0.775408E-002  0.197664E-002
    2033  -0.238444E-002   1.54081      -0.112980E-002  0.626428E-001 -0.311944E-002 -0.162656E-003
    2034   0.539460E-001  0.129804       0.636649E-001  0.458997E-002 -0.153133      -0.130091E-001
    2035   0.158989      -0.664544       0.261771E-002  0.704774      -0.116951E-001  0.258218E-002
    2036  -0.448431        1.13544      -0.486977E-002 -0.213122       0.568161E-002  0.202872E-003
    2037   0.298460E-002   1.55505      -0.118625E-002  0.574971E-001  0.421803E-002  0.835896E-003
    2038  -0.116026       0.467424       0.476155E-003 -0.437013      -0.212451E-002  0.326737E-002
    2039   0.537802E-002  0.393774E-001 -0.702362E-003 -0.632617E-003  0.701427E-001  0.269006E-003
    2040  -0.108952        1.55769      -0.142984E-003  0.574324E-001 -0.257611E-003  0.108034E-002
    2041   0.729513E-002   1.54541      -0.351157E-002  0.577147E-001  0.157158E-002  0.208452E-003
    2042  -0.139476        1.61114      -0.101265E-003 -0.994115E-002 -0.369216E-004  0.138570E-002
    2043   0.143244       0.389118       0.199748       0.178125E-001 -0.334770      -0.994188E-001
    2044   0.497147E-001  0.939719E-001  0.609398E-003  0.560830      -0.413929E-003 -0.269567E-003
    2045   0.238104      -0.824672       0.198156E-001 -0.557480      -0.729003E-002 -0.250765E-002
    2046   0.134713E-001   1.54408       0.153940E-002 -0.366759E-001  0.237122E-002 -0.364544E-002
    2047   0.737444E-001   1.43613      -0.893651E-003  0.301409E-002 -0.464388E-002  0.771438E-004
    2048   0.300528       -3.27124      -0.389599E-001 -0.868957       0.242734       0.930706E-001
    2049   0.181954      -0.258334E-001  0.824687E-003  0.498495      -0.128697E-003  0.750931E-003
    2050  -0.310302E-001   1.49742      -0.225001E-002 -0.689707E-001  0.747783E-003  0.426894E-003
    2051  -0.487139E-001   1.57501       0.300172E-003  0.848811E-001  0.235921E-002  0.268155E-002
    2052  -0.324098        1.79578      -0.442412E-004 -0.160814       0.425961E-002  0.139181E-002
    2053   0.840766        2.18330       0.342803E-002 -0.701124      -0.891744E-002 -0.429134E-001
