
 LIST ALL SELECTED NODES.   DSYS=      0

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2025 R1          25.1     ***
 Ansys Mechanical Enterprise Academic Student      
 01055371  VERSION=WINDOWS x64   15:29:48  JUL 18, 2025 CP=      0.516

 full_plate--Static Structural (A5)                                            



   NODE        X                   Y                   Z
     1008   -9.28364332800        -45.2033259900         3.41869000300     
     1009   -2.53311250200        -90.9085877100         3.55962421300     
     1010   -18.5582045900        -86.7893372600         3.28322075500     
     1011   -9.75330393300        -62.7164510200        -3.58578512500     
     1012    20.5120013800        -89.0961324600        -3.77580506200     
     1013    17.9950647900        -75.6195052900         3.85947717900     
     1014    21.1049045500        -102.479133400         1.25978859000     
     1015   -8.46895560300        -68.7164286600        -4.29393901100     
     1016    5.26281441400        -84.4164667400         3.53980481400     
     1017   -11.8578366400        -83.0510358400        -3.39455546100     
     1018   -20.2906371600        -96.8585983500        -3.66908702400     
     1019   -21.8309993800        -50.8240443700        -3.64962226300     
     1020    3.55555555600        -101.227615600         3.88888888900     
     1021    20.3411220400        -78.3999015500         3.80903476700     
     1022    21.2968624700        -15.2205454400        -3.94054052300     
     1023   -5.96389403600        -61.8782367000         3.66390005400     
     1024   -21.2766478700        -66.3362056500         3.49666529200     
     1025    8.12649214900        -26.3816315800         3.29229975800     
     1026   -8.04575877800        -99.4649526400         4.00180968500     
     1027   -19.2330849500        -39.3978035200        -3.70658773200     
     1028   -7.14699401800        -65.9869777000         5.15457273400     
     1029    22.1403716200        -18.3272341500        -5.23231195900     
     1030    11.0667553200        -48.3714270400        -3.44965320900     
     1031   -20.0381844000        -32.2135862000         3.70239901400     
     1032    11.3384854100        -5.21318677900         3.96567156800     
     1033    21.7536677500        -22.2280271400        -4.22431926900     
     1034    20.3791104100        -46.7282182400        -3.97683211000     
     1035   -4.92224420800        -101.942172700        -3.53502211300     
     1036   -21.5108630200        -102.415385500         1.71042127900     
     1037   -21.4040808300        -68.2954545500        -4.40408082600     
     1038    3.98919274200        -102.681951000        -3.49912161200     
     1039    20.3686101200        -93.8383836500         3.88888888900     
     1040    21.3136202000        -95.6194572600        -4.52807105000     
     1041   -18.2206096600        -93.2054459100         3.55389204700     
     1042    8.24541773900        -64.8792003600         4.15758292200     
     1043    21.2501046700        -98.8699524400         3.38788884600     
     1044   -21.7763836000        -60.7481966100        -4.09108314800     
     1045   -21.1778735100        -62.7799097100         4.08375027200     
     1046    21.5396238500        -28.7444539300         4.40122217000     
     1047    2.14186711200        -45.2007452200         3.84028401600     
     1048   -9.07936507900        -3.91734543000       -0.777777777800     
     1049    21.3583742500        -90.1763021500         4.00619639900     
     1050    8.91618570400        -68.2049531800       -0.975124224300     
     1051   -1.12868435900        -58.4307606800         4.11618138200     
     1052    20.3733962900        -59.0656567600         3.88888888900     
     1053    19.9345914600        -71.2768626200         3.87464992200     
     1054    8.12137771300        -70.3436345000        -4.34598673600     
     1055    7.70975531800        -95.9831581600         3.16745345700     
     1056    21.7063208200        -75.0824357600         4.51497506100     
     1057   -11.5725808900        -4.06640751700         3.87404154600     
     1058   -19.5158662500        -39.1771985200         3.56472276600     
     1059    21.4818253800        -17.8578195900         4.34571954400     
     1060    20.5407388200        -73.8774472300        -3.38455648400     
     1061    20.2871594700        -43.7806328200         3.92756828700     
     1062   -19.9397593100        -36.0087712700         4.24742029700     
     1063    20.2716715700        -51.3383844900         3.88888888900     
     1064    7.49343783100        -3.82617340900        -3.70407900100     
     1065   -3.04722222800        -52.8392523100        -2.67130794700     
     1066   -2.09114297500        -11.7563341400        -4.02136901400     
     1067    11.5280477300        -2.71855494800        -3.58158851200     
     1068    10.6896898100        -12.5474416500         3.69592240900     
     1069    3.25754909300        -2.53351190300        -4.01493059900     
     1070    3.66389126800        -3.88020020300         3.47976904000     
     1071   -3.89250602200        -2.88109718300        -3.45989979600     
     1072   -17.5966774700        -102.368561000         3.61957046200     
     1073   -20.2309494900        -98.5922223300         3.52249563100     
     1074   -21.3688406000        -100.325070700        -3.95964382700     
     1075   -21.4338066200        -89.1235440800         3.66423997400     
     1076   -5.72296335800        -102.452874100         4.50720953600     
     1077    20.1645424200        -81.3888886200        -3.88888888900     
     1078    7.64411600700        -63.5896445000        -3.89030063800     
     1079    8.45361022500        -72.0442238000         3.11749490300     
     1080    7.92988122100        -101.222148300         3.49822417900     
     1081   -9.86681479200        -91.0565770500         2.92449173800     
     1082    21.8784516800        -102.602060700         4.56067120800     
     1083    20.1599169800        -66.7929294500         3.88888888900     
     1084   -1.28850005500        -32.3173547200        -4.04684212700     
     1085    20.6054693900        -63.2270207100         4.01967607000     
     1086   -21.2554271200        -46.5339175900        -4.31484962800     
     1087   -21.2300575800        -36.6231355100        -3.68926197800     
     1088  -0.620487692400        -101.138310900         3.68873704800     
     1089   -21.6880041300        -17.8903928600         4.68771736800     
     1090   -20.7590723600        -8.41628364000        -4.31908548900     
     1091    20.1792040200        -23.7520336900         1.99293556400     
     1092   -19.8547503000        -7.62231744500         4.03434188900     
     1093   -6.21099541300        -37.9447842600         3.80092515500     
     1094   -7.79134612800        -15.5667428800        -3.49183635900     
     1095    22.0609775400        -49.9596900300        -4.72995937700     
     1096    21.2015832700        -28.8307744200        -3.74249971500     
     1097    21.7130590800        -6.34026696300         4.48415455400     
     1098   -21.2716950700        -11.7309862500        -3.35570850600     
     1099   -21.1051465900        -2.47531267400        -2.93575633000     
     1100   -12.6656521800        -29.8702742900         3.56686314500     
     1101    6.02334796800        -33.6620966100        -3.72282877200     
     1102   -21.1172960000        -18.5437383900        -3.89401132000     
     1103   -21.1498409700        -28.2794619800         3.57100701700     
     1104    21.5237845000        -25.7954545500         4.52378450300     
     1105    21.7230682800        -6.00000000000        -4.72306827800     
     1106   -5.94747478300        -5.42527944800         3.78010209300     
     1107   -3.55555555600        -3.78565307800         3.88888888900     
     1108   -21.3413408900        -22.2313201400        -3.79933452700     
     1109    18.4041657800        -12.8748769300         3.77952013700     
     1110   -10.0288757900        -102.183989000         4.17899720700     
     1111   -17.7788708000        -102.462048200        -4.60152101400     
     1112   -21.3656332900        -83.7500000000         4.36563328700     
     1113   -21.6694944000        -102.716917600         4.65813918900     
     1114    22.1769353500        -76.7030931600        -4.38364585400     
     1115  -0.402130181000        -101.907554100        -3.76226539400     
     1116    20.1645424200        -82.2474752500         3.88888888900     
     1117    20.0367267200        -85.4193878800        -3.69335973700     
     1118   -3.59931128700        -76.4752927000        -3.91027949500     
     1119   -21.8011163200        -79.6005465000         4.44490785500     
     1120   -20.8833481900        -69.8235867800         3.65778287600     
     1121   -20.1228215200        -58.3260179900         3.74332573000     
     1122  -0.999200722200E-015   -59.9529216100        -4.77909766000     
     1123   -21.8823199100        -41.6177400300        -4.92514150700     
     1124   -11.7733515600        -68.0732140400         3.42136598100     
     1125    11.7839619200        -81.1744126700         3.26140732700     
     1126    20.2764801000        -55.4249131100         4.02045503500     
     1127    22.1176659000        -53.3078112300        -4.60425743600     
     1128   -21.2600244700        -50.8868234900         3.81899880000     
     1129   -21.3729313200        -24.9471757500         4.49285148700     
     1130    20.3733962900        -58.2070709800        -3.88888888900     
     1131    21.3563462700        -32.4776585500        -3.79740758700     
     1132   -13.8590847500        -21.5533211200        -3.27860811200     
     1133   -21.9769853500        -5.40834684000         4.83002400400     
     1134   -21.8953863300        -2.43369111300         4.55604811600     
     1135   -15.0374147900        -3.20657637600         2.86887778100     
     1136   -12.9598407300        -11.4374808200         3.28791817200     
     1137   -8.34721512100        -3.89407277000        -3.88740046700     
     1138    7.97338370600        -3.87378743400         4.11878993800     
     1139    14.6885796500        -29.8809213400         4.02997384400     
     1140   0.254273587000E-002   -2.41525712000         4.34879557800     
     1141   0.226073674900E-001   -3.41078572000        -3.64315709600     
     1142    17.9881400800        -3.80680534200        -3.65545106500     
     1143    14.9401467300        -3.07319211900        -4.82117446800     
     1144    20.9745834700        -2.43537247200        -3.34823121800     
     1145   -20.8900762200        -95.5668748900         4.67175949600     
     1146    14.5184439200        -103.022139200         4.67319326900     
     1147    21.6520517900        -99.7750322700        -4.77560128700     
     1148   -20.1948776600        -77.5252524900        -3.88888888900     
     1149    1.67365578100        -76.8286295100         3.92075552200     
     1150    4.96028138700        -74.8272416200         4.41776684800     
     1151   -3.70884759200        -76.5951229200         4.11680291900     
     1152    21.8001114000        -61.0882330400        -4.65830914300     
     1153    3.33863347300        -59.2430795300         3.65816086300     
     1154    21.4538013200        -64.1184245600        -4.69942082900     
     1155    7.91400506100        -41.6918801800        -3.73410973500     
     1156    20.6756671800        -40.7748154000         4.27826636300     
     1157    20.3824381600        -47.5935646100         4.10896342600     
     1158    20.6363980400        -31.5647861300         3.86849806700     
     1159    20.4173750700        -38.8099199100        -3.71038867900     
     1160    21.5447062100        -35.6917242000        -3.56561136000     
     1161   -20.9974904400        -2.37764243300         1.22842576400     
     1162   -9.94055031800        -1.90175318800         4.62414109200     
     1163    21.2638741000        -11.8869000500        -4.09527247100     
     1164    21.3665080300        -2.56198068500         4.83471978800     
     1165    21.6630356500        -11.6982846100         3.81238121500     
     1166    13.9226065000        -3.09173927800         4.09585216100     
     1167    8.08483055100        -39.7128647700         3.48766527300     
     1168   -14.5853121600        -77.8991213800         3.43235122100     
     1169    12.8722101400        -27.2747183200        -3.63000725100     
     1170    15.4320949400        -34.1695014200        -3.39587961300     
     1171   -14.0607798900        -7.17970334600         3.71392800900     
     1172   -14.1859238900        -15.2815759300        -3.15046244700     
     1173   -11.1286331400        -17.4817916400         3.82013633500     
     1174   -15.5262755200        -23.4861023000         3.24878054600     
     1175    15.3258234400        -54.6733399000        -3.45804926900     
     1176    11.7712829500        -76.2620273800        -3.21117937600     
     1177    10.5477918700        -85.3615661800        -3.47757980900     
     1178   -14.8706323700        -67.8028762700        -3.76255429700     
     1179   -2.19311156900        -76.5021798600       -0.598011406900     
     1180    14.1663553200        -15.5771629500        -3.67152111000     
     1181    2.17516828700        -36.4546951900         3.26943905000     
     1182   -13.7415943200        -34.3123724500        -3.56732222000     
     1183   -13.2031145300        -27.3982309200        -2.96463536100     
     1184   -5.02941632200        -12.1278294700         3.72402838300     
     1185   -10.4732759400        -40.9430431300        -3.49220733100     
     1186   -4.59882604100        -42.3630967800        -3.88484098000     
     1187   -7.34439539900        -34.7579377200        -3.36759873300     
     1188    21.5198824100        -25.2995690400        -1.22630844100     
     1189    15.7597907400        -22.3935309200        -3.52100368200     
     1190    2.00531792900        -30.2033007400         3.20245556200     
     1191   -5.61160500300        -31.2981872800         3.56104821400     
     1192   -8.06566067000        -95.4180456100        -3.40419976000     
     1193    4.37755021200        -8.93645836500        -3.86545103700     
     1194    11.9418686000        -9.25497018600        -3.87328854000     
     1195   0.950181052300E-001   -9.25563880000         3.65889784200     
     1196   -7.18581488000        -53.9103481100         3.23491955300     
     1197   -1.21604269200        -48.8662806300         3.57146994200     
     1198    4.10850365200        -91.2326815200        -3.53840258900     
     1199    10.6618930500        -92.5833713600        -3.52250862200     
     1200    11.7346257400        -67.2838504500        -3.07133471000     
     1201    13.0013807400        -69.4362052800         3.02226389900     
     1202   -7.97911036100        -8.83030024800        -3.61903869400     
     1203    1.57722195200        -45.4044895300        -3.76823266400     
     1204   -14.9813923300        -90.1559946200        -3.21192065700     
     1205   -20.3096906400        -94.5214509500        0.646980386500     
     1206    9.08715729000        -48.4413139400         3.10949312600     
     1207   -7.92573920800        -102.090311800        0.640139050900     
     1208    3.09171167700        -24.8142841400        -3.22891638600     
     1209   -7.67059237800        -80.5009751500         3.59351029000     
     1210   -10.9970362800        -89.3639041200        -3.12732473900     
     1211   -13.6476949100        -84.1517532300         3.40226197800     
     1212    20.3114461700        -74.8772199700        0.882304245100     
     1213   -20.6215279700        -86.2719173100        0.347657395500     
     1214   -3.85070210400        -85.8908370000        -3.59052362600     
     1215   -1.11949347000        -94.2473852900        -4.09801494500     
     1216   -15.5511751900        -44.7719910400        -4.56102278800     
     1217   -11.6530468000        -48.8709470400        -3.28439429300     
     1218   -14.0443161300        -7.35603338600        -3.82599101900     
     1219   -15.5143747700        -56.5665431900        -3.16552134400     
     1220   -18.6549421200        -60.5654974000        -4.69933278600     
     1221    14.0004859700        -41.3313031000        -3.55939698500     
     1222  -0.576986252000        -81.5308294600         3.62145352100     
     1223   0.757513789000E-001   -15.6510050700         4.00045463400     
     1224    7.98099597400        -18.2296604400         3.86828635200     
     1225   -2.21402304700        -18.8915327600        -3.73042295200     
     1226    7.53210148600        -54.6230524800         3.87047366900     
     1227   -16.5924005800        -11.4259635900         3.72167524100     
     1228   -7.85975707200        -22.6980623600         3.39946044400     
     1229    9.78008218800        -19.4332345000        -4.00016482300     
     1230   -14.8401299600        -52.1674090400         3.18652125300     
     1231   -15.5094621800        -45.8184787700         3.86953759600     
     1232   -16.7753892100        -85.4495997700        -3.02622448800     
     1233    4.64036119700        -22.7715074500         4.51377044100     
     1234   -15.0681282500        -77.6346324800        -3.36038503000     
     1235    22.0074904700        -102.833384000        -4.51842039200     
     1236   -20.1277138800        -53.9194161000        -1.83269175100     
     1237    15.0472435300        -101.029380500        0.709687082500     
     1238    7.56779370700        -102.354720000        -4.60060710200     
     1239   0.891310810400        -76.5701650700        -4.33994904300     
     1240   -6.87445480000        -73.6214684800       -0.547880802000     
     1241   -16.4599936800        -62.0556091900         2.04391814300     
     1242   -6.74472256700        -62.5855500700        -4.06971053100     
     1243   -20.9609038700        -86.7779711500        -3.48962616700     
     1244   -7.57791774000        -58.5863216300        -3.51080427900     
     1245    15.6605769700        -91.9742664600        -3.47537899400     
     1246    3.97230658700        -83.1633787300        -3.18897993300     
     1247   0.948995737100        -88.7096756700         3.59953027700     
     1248    20.8625680500        -16.5284954700       -0.514354801500     
     1249   -8.71714378300        -65.1034371500         2.75271992500     
     1250   -19.8397660800        -66.2431657900        -1.24189323200     
     1251   -6.71830301700        -96.0756479800         3.78701859400     
     1252   -13.4612353100        -99.2187975200         3.17938781500     
     1253   -20.8465041500        -43.2528474400        0.525514062400E-001
     1254    8.00071590300        -48.6184297300        -3.43565516200     
     1255   -20.7319252700        -30.9661640200       -0.356723231700     
     1256    16.9891578800        -49.2486967500        -4.27283618200     
     1257    19.6459334900        -93.1228946000        -2.09391711800     
     1258    6.66755364300        -61.5328298100         3.98235129500     
     1259    17.8141223800        -96.8155124700         3.75487681600     
     1260    17.2393287900        -89.0188016500         2.95176645300     
     1261    20.7483318300        -86.2415325600         3.78034494200     
     1262    9.28113383800        -64.4628726400        0.296367505400     
     1263   -4.80846169400        -59.1478083300         1.90015634200     
     1264    14.4487873600        -59.0730687600         3.55110399700     
     1265    20.6013684000        -70.4791245200       -0.306736475600     
     1266    8.29096306300        -66.7367437300        -4.15110219100     
     1267    11.6255149400        -96.7756195500         3.06361228400     
     1268    5.02235249100        -98.1384219400        -3.11885221500     
     1269    20.0369812400        -43.1455715500        0.108282523900     
     1270    5.18777321900        -3.50568821000        -1.13801852000     
     1271   -17.9804332400        -99.7971647700        0.862126177400     
     1272    20.2403939200        -79.9722389300       -0.825962334600E-002
     1273    5.09412111500        -101.869230100        0.651594413400     
     1274   -16.1601449700        -89.3131497600         2.14699713600     
     1275   -5.99858610200        -87.4822657600         2.93860587600     
     1276    18.3665871100        -101.413867400         3.85217517600     
     1277   -3.34883287700        -28.5232851400        -3.76781821800     
     1278    20.3910302400        -64.8523434000       -0.116054074300     
     1279   -17.4848993200        -36.4910457000        -1.19823863900     
     1280   -21.9104633100        -13.8655240900         4.40283379300     
     1281   -17.7439875300        -17.9368067400         3.94708147000     
     1282   -20.7626716100        -8.91942137800        -1.39005162000     
     1283   -7.45452110700        -40.6559926500         3.62730633400     
     1284    20.5110755000        -49.7023695500        -1.61498079500     
     1285    17.2956947300        -4.45373782300         3.48364618900     
     1286   -15.9222403500        -31.8599476900         4.09106141500     
     1287   0.554537837900        -35.6777317000        -4.02469186700     
     1288   -4.56208174600        -3.48131976000         1.00680893600     
     1289    18.7644089200        -77.4030154300        -3.25068221100     
     1290   -3.36298180600        -100.736834200       -0.278784510900E-001
     1291   -7.12194866500        -79.7466274600        -3.79762006800     
     1292   -2.60315017400        -57.7064449000        -3.27851693100     
     1293    1.48597778200        -59.5476468200       -0.495258042000     
     1294   -9.20958476300        -68.6951234800        0.486514118500E-001
     1295   -16.4735911900        -68.3712145300         3.48939701800     
     1296    15.4908745100        -83.6205663400         3.37267460300     
     1297    16.9635291700        -79.9768129400         2.80243385400     
     1298    13.2652747300        -75.7872571200         3.49073040300     
     1299    20.7542527500        -57.4432578500        0.709841634800     
     1300   -9.02096918600        -21.9538453200        -3.50256912300     
     1301   -19.1126945400        -3.22402422500         4.57116859800     
     1302   -9.68341437100        -8.02443601300         3.31938950400     
     1303   -11.9719421900        -2.97279073100        -3.67456872000     
     1304    9.53149126800        -4.30340427700        0.634957919400     
     1305    14.3907414500        -35.2284023700         3.26732316900     
     1306    10.0308335700        -30.7070312000         3.06675334600     
     1307    14.7621207000        -3.72029252500       -0.902954150000     
     1308    20.3097067000        -5.72478438200        -1.95042936900     
     1309   -20.5812190400        -75.2166807000       -0.191857910900     
     1310    7.63845125000        -74.0104678000        0.462932853300     
     1311    7.22515194700        -80.4139779900         3.43746991700     
     1312    11.2224428200        -43.9481068400        -3.69479659400     
     1313    19.4985830100        -37.7939745600         4.17660263200     
     1314    17.8491282700        -31.0390196900        -1.71793254200     
     1315    10.1212771500        -37.4594411600        -2.36445706500     
     1316    12.1373694100        -41.1835482500         4.17358277300     
     1317   -11.7590652300        -72.1476463700         3.36184529300     
     1318   -17.1833826600        -80.4754055200         3.45310557500     
     1319    13.1932389300        -24.5949658300         3.54662653700     
     1320    8.70670209700        -30.9017999800        -3.39668952500     
     1321   -17.0871023300        -17.4525482600        -4.37340967900     
     1322   -18.1991436400        -13.9682710900        -3.21061906200     
     1323   -20.7055676400        -22.7123840400         1.95706920000     
     1324    16.4904814300        -54.4895623400         2.99216483100     
     1325    14.5619985700        -58.9681267500        -3.55472897100     
     1326    18.4610776400        -54.1867410800        -3.82482721300     
     1327    11.4864666400        -53.0739210700        -3.70497086400     
     1328    11.1879005200        -72.2324884500        -3.22132585900     
     1329    10.6925981300        -85.1866758600         2.29174051100     
     1330    12.8470388500        -82.6265801100        -3.98419127000     
     1331   -18.9562848300        -70.9280161900        -3.84096801400     
     1332   -11.8205676100        -68.2328194600        -3.47292837400     
     1333   -13.2728141800        -63.9203726000        -3.33916407000     
     1334    2.75215228900        -77.2837452500       -0.536221538600     
     1335    13.8504185500        -16.3268420500         2.14051458700     
     1336    16.8781312000        -10.4235666500        -3.22243644000     
     1337  -0.167661091900        -39.8748182900         3.49244105000     
     1338   -10.6496595500        -34.3419189400         3.24050537300     
     1339   -17.4403560700        -27.8417519900        -3.58893139700     
     1340   -7.72285510600        -14.4126140200         3.69333992100     
     1341   -9.84316050100        -36.7756327200        -2.42264410700     
     1342   -10.8139951400        -32.1093523800        -2.75344942400     
     1343    16.0685343700        -25.3220571000        -4.09705991300     
     1344    5.10779513300        -28.3638308400         3.33373615900     
     1345  -0.629526793800        -24.7308437900         3.46611595500     
     1346  -0.901356885400        -33.5422393500         3.47046153500     
     1347   -11.5839360900        -97.7554734800        -3.30762471200     
     1348   -7.95477088000        -100.418214600        -3.27596346400     
     1349   0.271891006200        -7.59886929900        -3.79880439200     
     1350    6.07081782000        -6.94885739900         2.20271140400     
     1351    2.42195026300        -12.3896195800        -2.55316432400     
     1352    9.93574633100        -12.7253337500        -3.02973169600     
     1353    8.75551027900        -7.93809651700        -4.13368283800     
     1354   0.891309840600        -5.53455256300         3.73536816800     
     1355   -3.13118285200        -7.79559111000         3.58757965500     
     1356   -10.5801905100        -56.5856041800         3.29957951500     
     1357   -6.66321073900        -47.9718779600         3.52325143100     
     1358    2.46041454900        -49.7067076200         3.10185530700     
     1359   -2.80599589700        -54.2422485300         2.70842114300     
     1360    7.13407490500        -90.4520418600        -3.96247761400     
     1361    8.85492802100        -68.5151562300         3.10173364100     
     1362   -5.58629563900        -11.3248194600        -3.50162945000     
     1363   -10.1646469000        -11.8863247700        -2.40045727200     
     1364   -5.06977100000        -6.60871035100        -4.54770692600     
     1365    4.81702785700        -42.3495008900        -3.69609235900     
     1366   -3.70419485900        -46.6344811200        -1.99679129200     
     1367  -0.353331792700        -41.1176625700        -2.90832752900     
     1368    1.02279875600        -50.0236537000        -3.61705062700     
     1369   -12.1819238000        -93.8909647900        -3.55237469600     
     1370    13.3234111300        -45.8906327700         3.51494469400     
     1371    8.41584684100        -44.7493230200         3.72793470100     
     1372    3.90921615700        -29.0532436600        -3.72249422400     
     1373    2.15112225200        -20.4470339600        -4.57592413000     
     1374   -9.76243917100        -76.5819276200         2.32995965600     
     1375   -9.75548724000        -87.0941709200         3.25622919900     
     1376   -12.3066659900        -79.6149593700         2.03878738200     
     1377    16.2115016400        -72.7089993500         1.35296738400     
     1378   -19.7019811000        -90.0551729100       -0.148191959700     
     1379   -8.18297386900        -85.5141219100        -1.46635255400     
     1380   -3.90029078800        -82.1417959400        -4.16075199500     
     1381  -0.715657572000        -89.4770015100        -3.31609660700     
     1382   -4.15409547900        -95.1385780000        -4.05989660100     
     1383   0.893150133100        -95.0320818100         2.98815670700     
     1384   -14.7749324300        -39.6927525800        -3.18710507800     
     1385   -15.8156307100        -48.4489184700        -2.98474430300     
     1386   -13.5267202500        -45.9797557900        -2.37256506200     
     1387   -18.2011577700        -7.14013017400        -3.52067062800     
     1388   -15.0623857600        -5.28587176500       -0.633769705800     
     1389   -10.9104767100        -5.91115324900        -2.60910318300     
     1390   -12.7415885300        -60.1822893500        -4.03437690800     
     1391   -18.7685428200        -58.1813522700        -1.75377305400     
     1392   -20.4803000400        -64.3715842500        -3.59487521500     
     1393    17.1673253400        -37.1615406600        -3.53965822500     
     1394   -1.19925433500        -78.8544659400         1.46997344000     
     1395    3.03210529200        -79.7782983800         2.56265426400     
     1396   -4.20224816600        -80.4902571200         3.10283147500     
     1397   -1.27080265400        -12.0200225500         3.58751964000     
     1398   -4.51787223000        -14.8425389600        -3.97150230700     
     1399    3.98163000500        -55.7053029700         3.55743093300     
     1400   -11.7995123600        -21.6905036300         3.44506224700     
     1401   -7.92756726000        -29.1211212500         3.98943964800     
     1402    12.7163380500        -19.8912959400        -3.95001962600     
     1403    5.79175611600        -20.8599034700        -3.66444154800     
     1404   -11.0714695600        -48.1313071900         3.56416773100     
     1405   -15.8108514000        -42.1061533500         3.43394074500     
     1406   -17.3996202600        -49.7741753200         2.29265943800     
     1407   -13.7338446800        -87.6230791200        0.148080680600     
     1408   -13.4830586700        -85.9098982400        -3.83906376500     
     1409    1.73567269000        -18.8037807000         2.35153072700     
     1410    8.14839824900        -22.6219123900         2.87124045000     
     1411   -11.9600854600        -75.2141597300        -3.06530538100     
     1412   -16.5623459700        -80.8932933500        -4.24113170400     
     1413   -14.7876027000        -82.2863339000       -0.211659091900     
     1414   -12.7114179000        -79.7221026500        -2.73688934100     
     1415   -15.9243294500        -71.5573718800        -3.55892065100     
     1416   -14.8982221100        -79.3165248600       -0.947927567800     
     1417   -10.7664384700        -72.5811196500       -0.136792644400     
     1418   -7.67850481900        -76.1620016300        -4.00248848000     
     1419    11.7216259600        -20.1224345400         3.29251158800     
     1420    7.21774591900        -25.9483933900       -0.561943876200E-001
     1421    3.80621864700        -23.1178356500        0.867354629600     
     1422    3.80465580600        -14.3747026900         2.17070547500     
     1423   -1.07453082500        -17.9879924200        0.336499634800     
     1424   -12.1274355100        -84.8207951000        0.365672475200E-001
     1425   -15.5883569300        -92.3532690400       -0.361183685700     
     1426   -9.45885072700        -92.1358464000       -0.804391395200     
     1427   -16.5243682800        -85.7814766900         1.06602693400     
     1428   -13.5335731500        -88.7967505500         4.36332651400     
     1429   -20.2900698000        -48.1107071400       -0.428428848600     
     1430   -19.0773293100        -52.4455186800         1.22501554200     
     1431   -12.6376859800        -38.4777967700         2.52092103100     
     1432   -16.2554906700        -44.1814960900        -1.14381484100     
     1433   -11.2676839800        -42.1258224800         2.97386434800     
     1434   -11.8804953000        -51.6811504400         2.68009048300     
     1435   -8.91174707100        -46.3333907700        -1.25674544400     
     1436    7.17386952800        -19.2606716200       -0.282658450200     
     1437    13.7558611000        -22.8593634800       -0.775348646100     
     1438    16.5223438200        -19.1662597600        -2.81533517500     
     1439    12.3231054400        -18.3986325000       -0.627650023800     
     1440   -4.33189798700        -25.8419955900         3.74518041000     
     1441   -8.90741983300        -24.7026341800        0.667865742400E-001
     1442   -10.2795645000        -30.6739053400        0.450885314400     
     1443   -11.6030364300        -25.3282145600         3.20364537700     
     1444   -13.3211980600        -19.0353560500       -0.375073021500     
     1445   -7.96356102600        -18.4241207300         2.48377138600     
     1446   0.154519578300        -55.8706064900        0.983383268700     
     1447    4.98837988600        -58.6609636600        0.385773912600     
     1448    7.72892158300        -57.7442049000         3.45511523000     
     1449   -3.68754756900        -12.6828930000       -0.418196366700     
     1450   -3.97839268000        -84.2950742000         3.34338765200     
     1451   -5.74215712000        -77.6911069400        0.461060314400     
     1452   -1.68094293900        -82.9883461600        0.330698878300E-001
     1453    5.72083982500        -79.7386622300       -0.904065313700     
     1454    1.98361383200        -81.3628133100       -0.351549374900     
     1455    4.67420851400        -77.4223913900         3.54714719500     
     1456    18.8539017100        -34.9861559600        -2.50471422700     
     1457    13.4818598400        -37.9180535500        -3.61126736200     
     1458    17.1752023300        -38.8765829400       -0.475999899500     
     1459   -16.9804510400        -64.6191104700        -1.09860964100     
     1460   -15.9911011900        -56.4246223000         1.50053704600     
     1461   -12.2460745100        -57.8628962100       -0.469487735600E-001
     1462   -12.7200743000        -8.26669739900        0.175002382300     
     1463   -8.75426749500        -7.39695265800       -0.477326591300     
     1464   -16.9100709900        -8.83820344400        0.545431774500     
     1465   -14.4905157000        -2.00218083100       -0.640366704600     
     1466   -17.1259851700        -10.0627476300        -4.32577935700     
     1467   -14.5747983700        -52.6592950900        -3.46654997900     
     1468   -12.2387142300        -37.8898673800        -3.26900525000     
     1469   -17.6548058500        -40.4318542600       -0.173039160800E-001
     1470    4.35916489000        -90.1220644300         2.51408111000     
     1471   -2.51965046800        -95.4907056900         3.50365856600     
     1472    1.36218867100        -97.7807218400         4.46642035600     
     1473    2.90542489900        -98.0837604500         1.10648637600     
     1474   -4.79242558200        -98.7288153400        -1.92216395000     
     1475   -2.90790797000        -92.7082950500       -0.890184571200     
     1476    3.19752002900        -87.5637732900        -3.48206983000     
     1477    1.50798377200        -92.9422241900        -2.64076715700     
     1478   0.185896174800        -84.5873000400        -3.52515141100     
     1479   -18.4173750400        -88.6926435300        -4.59435420900     
     1480    17.4060106500        -70.1343374200        -2.37614997500     
     1481    17.2164815400        -68.1952734600        0.691266636900     
     1482    14.4481966300        -76.8400510300       -0.636259870200     
     1483   -9.76761316500        -83.1501887100         2.54681257100     
     1484   -11.9729789500        -76.4695175700         4.43308603900     
     1485  -0.647641576900        -22.0785367200        -3.67018738300     
     1486    1.55610246000        -16.5947193100        -3.51931239900     
     1487   0.317651154400        -28.5266939800        -3.54914428600     
     1488    5.68726275100        -30.7819486800       -0.384302230700     
     1489   0.988210181900        -32.3025317300       -0.454949584900     
     1490    9.69890246100        -50.0990315700       -0.100949828200E-001
     1491    11.4904162000        -43.2953220700        0.879625890700     
     1492    4.96669209000        -47.4671534000         3.04903019400     
     1493    4.98994785900        -42.6328799100         2.95130459400     
     1494    14.4956155300        -50.7197218900         3.58072732400     
     1495   -15.3492970600        -95.9968434400        -1.98826171600     
     1496    3.87427352300        -47.2285323800        -2.53259083800     
     1497    1.49927825500        -53.8388214000        -2.80711795200     
     1498   -3.25827016300        -37.7538367400        -2.63748653800     
     1499    2.92750991400        -39.1629243500       -0.140799232600     
